ADM_ID,ADM1_PCODE,ADM1_EN,ADM2_PCODE,ADM2_EN,ADM3_PCODE,ADM3_EN,LATITUDE,LONGITUDE,AREA,PERIMETER
41001000,PH040000000,Region IV-A,PH041000000,Batangas,PH041001000,Agoncillo,13.968,120.927,48786081.61,36033.277
41002000,PH040000000,Region IV-A,PH041000000,Batangas,PH041002000,Alitagtag,13.866,121.014,25472183.18,24770.541
41004000,PH040000000,Region IV-A,PH041000000,Batangas,PH041004000,Balete,14.012,121.102,24603040.93,36754.74
41006000,PH040000000,Region IV-A,PH041000000,Batangas,PH041006000,Bauan,13.801,120.97,52988346.96,49496.353
41008000,PH040000000,Region IV-A,PH041000000,Batangas,PH041008000,Calatagan,13.864,120.658,106243568.4,89472.708
41009000,PH040000000,Region IV-A,PH041000000,Batangas,PH041009000,Cuenca,13.906,121.053,30266745.21,26941.919
41011000,PH040000000,Region IV-A,PH041000000,Batangas,PH041011000,Laurel,14.051,120.906,73979524.75,46157.928
41013000,PH040000000,Region IV-A,PH041000000,Batangas,PH041013000,Lian,13.993,120.649,83409731.06,58958.244
41010000,PH040000000,Region IV-A,PH041000000,Batangas,PH041010000,Ibaan,13.819,121.14,70319694.91,41888.82
41014000,PH040000000,Region IV-A,PH041000000,Batangas,PH041014000,Lipa City,13.94,121.171,191281850.9,85400.503
41015000,PH040000000,Region IV-A,PH041000000,Batangas,PH041015000,Lobo,13.666,121.263,192038027.0,79125.794
41016000,PH040000000,Region IV-A,PH041000000,Batangas,PH041016000,Mabini,13.73,120.913,39724051.44,36262.435
41018000,PH040000000,Region IV-A,PH041000000,Batangas,PH041018000,Mataasnakahoy,13.976,121.103,19331382.53,21463.666
41022000,PH040000000,Region IV-A,PH041000000,Batangas,PH041022000,San Jose,13.878,121.09,58235700.1,36891.88
41023000,PH040000000,Region IV-A,PH041000000,Batangas,PH041023000,San Juan,13.758,121.39,237564218.3,83922.944
41024000,PH040000000,Region IV-A,PH041000000,Batangas,PH041024000,San Luis,13.835,120.944,37696489.87,31779.768
41026000,PH040000000,Region IV-A,PH041000000,Batangas,PH041026000,San Pascual,13.818,121.031,35262829.52,30188.524
41027000,PH040000000,Region IV-A,PH041000000,Batangas,PH041027000,Santa Teresita,13.878,120.972,15367353.37,21984.681
41028000,PH040000000,Region IV-A,PH041000000,Batangas,PH041028000,City of Sto. Tomas,14.076,121.183,89013635.01,56858.213
41031000,PH040000000,Region IV-A,PH041000000,Batangas,PH041031000,City of Tanauan,14.094,121.099,112078119.5,53780.838
41017000,PH040000000,Region IV-A,PH041000000,Batangas,PH041017000,Malvar,14.033,121.149,34404404.68,33407.012
41032000,PH040000000,Region IV-A,PH041000000,Batangas,PH041032000,Taysan,13.753,121.223,92540889.41,55105.64
41034000,PH040000000,Region IV-A,PH041000000,Batangas,PH041034000,Tuy,14.028,120.739,93540644.61,47495.877
42101000,PH040000000,Region IV-A,PH042100000,Cavite,PH042101000,Alfonso,14.118,120.841,70253414.58,56088.514
42103000,PH040000000,Region IV-A,PH042100000,Cavite,PH042103000,Bacoor City,14.415,120.972,49010325.93,45495.947
42107000,PH040000000,Region IV-A,PH042100000,Cavite,PH042107000,General Emilio Aguinaldo,14.179,120.801,40664006.62,31919.205
42106000,PH040000000,Region IV-A,PH042100000,Cavite,PH042106000,City of Dasmariñas,14.313,120.965,90104632.51,47392.689
42108000,PH040000000,Region IV-A,PH042100000,Cavite,PH042108000,City of General Trias,14.322,120.901,87463797.77,64748.733
42102000,PH040000000,Region IV-A,PH042100000,Cavite,PH042102000,Amadeo,14.178,120.929,35925390.12,30469.182
42109000,PH040000000,Region IV-A,PH042100000,Cavite,PH042109000,Imus City,14.396,120.935,50377620.61,41430.475
42110000,PH040000000,Region IV-A,PH042100000,Cavite,PH042110000,Indang,14.191,120.871,89002695.16,50563.343
42112000,PH040000000,Region IV-A,PH042100000,Cavite,PH042112000,Magallanes,14.162,120.749,65875446.54,48031.771
42113000,PH040000000,Region IV-A,PH042100000,Cavite,PH042113000,Maragondon,14.231,120.728,141577353.7,85010.332
42114000,PH040000000,Region IV-A,PH042100000,Cavite,PH042114000,Mendez,14.13,120.898,14683838.19,17276.254
42104000,PH040000000,Region IV-A,PH042100000,Cavite,PH042104000,Carmona,14.302,121.038,24118729.05,29681.58
42118000,PH040000000,Region IV-A,PH042100000,Cavite,PH042118000,Silang,14.215,120.988,143481687.8,69143.058
42119000,PH040000000,Region IV-A,PH042100000,Cavite,PH042119000,Tagaytay City,14.116,120.955,54789161.49,42024.081
42122000,PH040000000,Region IV-A,PH042100000,Cavite,PH042122000,Trece Martires City,14.276,120.869,46153790.34,40386.673
42123000,PH040000000,Region IV-A,PH042100000,Cavite,PH042123000,Gen. Mariano Alvarez,14.31,121.014,8721295.25,20129.719
43401000,PH040000000,Region IV-A,PH043400000,Laguna,PH043401000,Alaminos,14.043,121.247,59648747.91,42720.775
43402000,PH040000000,Region IV-A,PH043400000,Laguna,PH043402000,Bay,14.145,121.261,38379616.47,42969.834
43403000,PH040000000,Region IV-A,PH043400000,Laguna,PH043403000,City of Biñan,14.307,121.069,37587133.75,48192.538
43404000,PH040000000,Region IV-A,PH043400000,Laguna,PH043404000,Cabuyao City,14.239,121.111,47369203.43,66609.006
43411000,PH040000000,Region IV-A,PH043400000,Laguna,PH043411000,Los Baños,14.153,121.224,55546192.88,36596.089
43408000,PH040000000,Region IV-A,PH043400000,Laguna,PH043408000,Famy,14.481,121.474,33410007.85,38880.932
43412000,PH040000000,Region IV-A,PH043400000,Laguna,PH043412000,Luisiana,14.188,121.528,74974158.31,49202.271
43415000,PH040000000,Region IV-A,PH043400000,Laguna,PH043415000,Magdalena,14.207,121.436,32625198.12,28735.523
43410000,PH040000000,Region IV-A,PH043400000,Laguna,PH043410000,Liliw,14.142,121.436,42844513.89,52176.584
43416000,PH040000000,Region IV-A,PH043400000,Laguna,PH043416000,Majayjay,14.139,121.48,60259772.86,36988.882
43417000,PH040000000,Region IV-A,PH043400000,Laguna,PH043417000,Nagcarlan,14.134,121.404,75447480.03,54988.773
43406000,PH040000000,Region IV-A,PH043400000,Laguna,PH043406000,Calauan,14.133,121.297,74966670.4,55665.22
43419000,PH040000000,Region IV-A,PH043400000,Laguna,PH043419000,Pagsanjan,14.252,121.449,28200915.25,29082.922
43421000,PH040000000,Region IV-A,PH043400000,Laguna,PH043421000,Pangil,14.423,121.488,50174692.67,49081.72
43422000,PH040000000,Region IV-A,PH043400000,Laguna,PH043422000,Pila,14.231,121.365,25631850.77,23456.52
43423000,PH040000000,Region IV-A,PH043400000,Laguna,PH043423000,Rizal,14.095,121.403,23280563.36,25024.146
43424000,PH040000000,Region IV-A,PH043400000,Laguna,PH043424000,San Pablo City,14.05,121.33,186337047.1,83719.662
43425000,PH040000000,Region IV-A,PH043400000,Laguna,PH043425000,City of San Pedro,14.349,121.04,24059188.6,27296.239
43428000,PH040000000,Region IV-A,PH043400000,Laguna,PH043428000,City of Santa Rosa,14.272,121.092,56171472.97,46145.5
43429000,PH040000000,Region IV-A,PH043400000,Laguna,PH043429000,Siniloan,14.477,121.495,54535414.06,56869.884
45603000,PH040000000,Region IV-A,PH045600000,Quezon,PH045603000,Atimonan,13.985,121.889,221299250.8,106650.795
45608000,PH040000000,Region IV-A,PH045600000,Quezon,PH045608000,Candelaria,13.935,121.427,136754038.4,73584.926
45615000,PH040000000,Region IV-A,PH045600000,Quezon,PH045615000,Dolores,14.013,121.406,65968612.18,39006.163
45623000,PH040000000,Region IV-A,PH045600000,Quezon,PH045623000,Lucban,14.111,121.57,138247286.3,68387.49
45624000,PH040000000,Region IV-A,PH045600000,Quezon,PH045624000,Lucena City,13.937,121.615,83591825.17,61041.351
45625000,PH040000000,Region IV-A,PH045600000,Quezon,PH045625000,Macalelon,13.76,122.186,104012088.2,58413.256
45634000,PH040000000,Region IV-A,PH045600000,Quezon,PH045634000,Pitogo,13.81,122.091,79508348.99,65499.705
45635000,PH040000000,Region IV-A,PH045600000,Quezon,PH045635000,Plaridel,13.941,122.013,18443944.58,28851.166
45639000,PH040000000,Region IV-A,PH045600000,Quezon,PH045639000,Sampaloc,14.184,121.633,81356545.18,50794.088
41021000,PH040000000,Region IV-A,PH041000000,Batangas,PH041021000,Rosario,13.805,121.27,199024269.4,94089.783
45641000,PH040000000,Region IV-A,PH045600000,Quezon,PH045641000,San Antonio,13.901,121.295,62379253.7,49794.168
41020000,PH040000000,Region IV-A,PH041000000,Batangas,PH041020000,Padre Garcia,13.874,121.24,39280409.8,37125.819
45645000,PH040000000,Region IV-A,PH045600000,Quezon,PH045645000,Sariaya,13.929,121.501,213817090.0,89703.253
45647000,PH040000000,Region IV-A,PH045600000,Quezon,PH045647000,City of Tayabas,14.037,121.615,224922330.0,96547.202
45648000,PH040000000,Region IV-A,PH045600000,Quezon,PH045648000,Tiaong,13.939,121.334,119396243.3,71264.159
45801000,PH040000000,Region IV-A,PH045800000,Rizal,PH045801000,Angono,14.54,121.169,14663440.4,21463.698
45802000,PH040000000,Region IV-A,PH045800000,Rizal,PH045802000,City of Antipolo,14.656,121.236,263351282.2,122558.122
45803000,PH040000000,Region IV-A,PH045800000,Rizal,PH045803000,Baras,14.575,121.277,54026035.62,49453.794
45809000,PH040000000,Region IV-A,PH045800000,Rizal,PH045809000,Morong,14.534,121.239,34565995.15,32947.573
45813000,PH040000000,Region IV-A,PH045800000,Rizal,PH045813000,Taytay,14.555,121.134,28396142.19,32936.759
45805000,PH040000000,Region IV-A,PH045800000,Rizal,PH045805000,Cainta,14.587,121.117,20973742.2,39430.751
45814000,PH040000000,Region IV-A,PH045800000,Rizal,PH045814000,Teresa,14.561,121.219,19541452.49,22901.31
50502000,PH050000000,Region V,PH050500000,Albay,PH050502000,Camalig,13.14,123.638,131683939.0,64629.932
50504000,PH050000000,Region V,PH050500000,Albay,PH050504000,Guinobatan,13.173,123.577,175573547.0,70980.352
50505000,PH050000000,Region V,PH050500000,Albay,PH050505000,Jovellar,13.049,123.582,80585034.68,51413.932
50507000,PH050000000,Region V,PH050500000,Albay,PH050507000,Libon,13.249,123.373,223723064.3,89380.89
50508000,PH050000000,Region V,PH050500000,Albay,PH050508000,City of Ligao,13.184,123.497,247072645.7,138136.581
50506000,PH050000000,Region V,PH050500000,Albay,PH050506000,Legazpi City,13.099,123.753,157830075.5,110085.191
50512000,PH050000000,Region V,PH050500000,Albay,PH050512000,Oas,13.167,123.403,244596140.3,137861.119
50518000,PH050000000,Region V,PH050500000,Albay,PH050518000,Tiwi,13.462,123.616,126845618.7,53727.452
51601000,PH050000000,Region V,PH051600000,Camarines Norte,PH051601000,Basud,13.99,122.975,265562193.4,100185.466
51606000,PH050000000,Region V,PH051600000,Camarines Norte,PH051606000,Labo,14.136,122.69,628706957.3,129914.989
51609000,PH050000000,Region V,PH051600000,Camarines Norte,PH051609000,San Vicente,14.081,122.861,52013583.33,43157.114
51703000,PH050000000,Region V,PH051700000,Camarines Sur,PH051703000,Bato,13.32,123.313,83661682.61,68424.397
51705000,PH050000000,Region V,PH051700000,Camarines Sur,PH051705000,Buhi,13.43,123.518,204493225.3,65103.218
51701000,PH050000000,Region V,PH051700000,Camarines Sur,PH051701000,Baao,13.482,123.367,108033487.7,57379.029
51720000,PH050000000,Region V,PH051700000,Camarines Sur,PH051720000,Magarao,13.672,123.163,37847277.47,47199.821
51704000,PH050000000,Region V,PH051700000,Camarines Sur,PH051704000,Bombon,13.684,123.207,30109652.75,43312.923
51707000,PH050000000,Region V,PH051700000,Camarines Sur,PH051707000,Cabusao,13.741,123.075,37226338.34,38026.215
51710000,PH050000000,Region V,PH051700000,Camarines Sur,PH051710000,Canaman,13.644,123.133,41982286.53,41621.452
51713000,PH050000000,Region V,PH051700000,Camarines Sur,PH051713000,Gainza,13.602,123.134,15909755.55,24932.429
51716000,PH050000000,Region V,PH051700000,Camarines Sur,PH051716000,Iriga City,13.451,123.437,139157000.2,70770.029
51721000,PH050000000,Region V,PH051700000,Camarines Sur,PH051721000,Milaor,13.595,123.194,32863828.15,34273.616
51732000,PH050000000,Region V,PH051700000,Camarines Sur,PH051732000,San Fernando,13.524,123.126,84405050.98,43097.11
51709000,PH050000000,Region V,PH051700000,Camarines Sur,PH051709000,Camaligan,13.624,123.159,6167721.886,15373.886
51722000,PH050000000,Region V,PH051700000,Camarines Sur,PH051722000,Minalabac,13.515,123.198,127220874.7,61781.418
51723000,PH050000000,Region V,PH051700000,Camarines Sur,PH051723000,Nabua,13.396,123.341,86077276.65,47103.675
51724000,PH050000000,Region V,PH051700000,Camarines Sur,PH051724000,Naga City,13.643,123.259,79799425.94,62352.458
51726000,PH050000000,Region V,PH051700000,Camarines Sur,PH051726000,Pamplona,13.589,123.076,65677990.73,44371.061
51727000,PH050000000,Region V,PH051700000,Camarines Sur,PH051727000,Pasacao,13.555,122.993,134287591.4,72914.635
51728000,PH050000000,Region V,PH051700000,Camarines Sur,PH051728000,Pili,13.589,123.295,123586290.2,70632.487
51725000,PH050000000,Region V,PH051700000,Camarines Sur,PH051725000,Ocampo,13.581,123.383,118370979.2,59588.405
51715000,PH050000000,Region V,PH051700000,Camarines Sur,PH051715000,Goa,13.73,123.433,186111170.3,82452.774
51736000,PH050000000,Region V,PH051700000,Camarines Sur,PH051736000,Tigaon,13.626,123.468,77902056.52,45893.904
54109000,PH050000000,Region V,PH054100000,Masbate,PH054109000,Esperanza,11.812,124.01,70311307.18,52346.902
54111000,PH050000000,Region V,PH054100000,Masbate,PH054111000,City of Masbate,12.337,123.564,200818574.6,113422.754
54113000,PH050000000,Region V,PH054100000,Masbate,PH054113000,Mobo,12.274,123.664,150311741.2,57080.449
54105000,PH050000000,Region V,PH054100000,Masbate,PH054105000,Cataingan,12.001,123.956,185640328.8,113281.332
54115000,PH050000000,Region V,PH054100000,Masbate,PH054115000,Palanas,12.098,123.898,130642679.5,68492.74
54118000,PH050000000,Region V,PH054100000,Masbate,PH054118000,San Fernando,12.479,123.725,78133655.39,45428.022
54119000,PH050000000,Region V,PH054100000,Masbate,PH054119000,San Jacinto,12.557,123.691,107645131.7,58456.076
56204000,PH050000000,Region V,PH056200000,Sorsogon,PH056204000,Bulusan,12.757,124.105,88640600.38,46037.994
56205000,PH050000000,Region V,PH056200000,Sorsogon,PH056205000,Casiguran,12.859,124.042,87784006.35,47892.94
50503000,PH050000000,Region V,PH050500000,Albay,PH050503000,Daraga,13.115,123.689,124046408.5,85031.68
50513000,PH050000000,Region V,PH050500000,Albay,PH050513000,Pio Duran,13.063,123.466,140753993.9,64623.092
56209000,PH050000000,Region V,PH056200000,Sorsogon,PH056209000,Irosin,12.712,124.029,134374787.2,48391.631
56215000,PH050000000,Region V,PH056200000,Sorsogon,PH056215000,Santa Magdalena,12.657,124.088,52527180.7,34959.044
56214000,PH050000000,Region V,PH056200000,Sorsogon,PH056214000,Prieto Diaz,13.036,124.157,56206367.62,50712.129
60402000,PH060000000,Region VI,PH060400000,Aklan,PH060402000,Balete,11.527,122.375,118355246.0,60220.721
60407000,PH060000000,Region VI,PH060400000,Aklan,PH060407000,Kalibo,11.694,122.374,40177837.71,45067.512
60403000,PH060000000,Region VI,PH060400000,Aklan,PH060403000,Banga,11.599,122.329,64513932.77,42805.444
60408000,PH060000000,Region VI,PH060400000,Aklan,PH060408000,Lezo,11.678,122.317,19826234.75,18623.858
60410000,PH060000000,Region VI,PH060400000,Aklan,PH060410000,Madalag,11.466,122.222,291635988.1,90955.022
60411000,PH060000000,Region VI,PH060400000,Aklan,PH060411000,Makato,11.71,122.274,60287084.69,41562.305
60413000,PH060000000,Region VI,PH060400000,Aklan,PH060413000,Malinao,11.605,122.229,209433373.0,67447.427
60406000,PH060000000,Region VI,PH060400000,Aklan,PH060406000,Ibajay,11.745,122.169,148613969.9,75403.452
60416000,PH060000000,Region VI,PH060400000,Aklan,PH060416000,Numancia,11.718,122.336,24161782.33,27060.866
60604000,PH060000000,Region VI,PH060600000,Antique,PH060604000,Bugasong,11.094,122.133,174183868.3,86963.663
60607000,PH060000000,Region VI,PH060600000,Antique,PH060607000,Tobias Fornier,10.521,121.978,110815918.9,49231.982
60610000,PH060000000,Region VI,PH060600000,Antique,PH060610000,Libertad,11.787,121.95,95084222.64,52419.224
60405000,PH060000000,Region VI,PH060400000,Aklan,PH060405000,Buruanga,11.832,121.915,69162739.35,57158.34
60612000,PH060000000,Region VI,PH060600000,Antique,PH060612000,Patnongon,10.923,122.036,133287691.4,46136.657
60613000,PH060000000,Region VI,PH060600000,Antique,PH060613000,San Jose,10.772,121.957,44728218.03,37216.85
60615000,PH060000000,Region VI,PH060600000,Antique,PH060615000,Sebaste,11.589,122.118,106586812.0,55727.217
60616000,PH060000000,Region VI,PH060600000,Antique,PH060616000,Sibalom,10.772,122.072,234647391.9,72230.371
60617000,PH060000000,Region VI,PH060600000,Antique,PH060617000,Tibiao,11.313,122.084,98922498.1,50656.071
60618000,PH060000000,Region VI,PH060600000,Antique,PH060618000,Valderrama,11.03,122.204,308616378.0,92719.182
61902000,PH060000000,Region VI,PH061900000,Capiz,PH061902000,Dao,11.375,122.706,74791870.83,41577.071
61904000,PH060000000,Region VI,PH061900000,Capiz,PH061904000,Dumarao,11.249,122.747,222176098.1,78003.207
61906000,PH060000000,Region VI,PH061900000,Capiz,PH061906000,Jamindan,11.367,122.4,471690250.7,137721.287
61907000,PH060000000,Region VI,PH061900000,Capiz,PH061907000,Ma-Ayon,11.353,122.849,188817745.9,68496.901
61910000,PH060000000,Region VI,PH061900000,Capiz,PH061910000,Panitan,11.442,122.771,90181318.08,54291.542
63002000,PH060000000,Region VI,PH063000000,Iloilo,PH063002000,Alimodian,10.854,122.388,101192135.9,68886.496
63005000,PH060000000,Region VI,PH063000000,Iloilo,PH063005000,Balasan,11.455,123.083,56400878.31,41718.086
63006000,PH060000000,Region VI,PH063000000,Iloilo,PH063006000,Banate,11.04,122.793,55170410.96,49230.977
63007000,PH060000000,Region VI,PH063000000,Iloilo,PH063007000,Barotac Nuevo,10.909,122.722,96041527.47,65748.058
63008000,PH060000000,Region VI,PH063000000,Iloilo,PH063008000,Barotac Viejo,11.087,122.87,180728704.7,77730.272
63010000,PH060000000,Region VI,PH063000000,Iloilo,PH063010000,Bingawan,11.208,122.577,57189113.3,59609.609
63012000,PH060000000,Region VI,PH063000000,Iloilo,PH063012000,Cabatuan,10.881,122.495,104005537.3,43326.455
63013000,PH060000000,Region VI,PH063000000,Iloilo,PH063013000,Calinog,11.151,122.496,134716945.0,64745.659
63016000,PH060000000,Region VI,PH063000000,Iloilo,PH063016000,Dingle,11.012,122.666,98488555.64,55977.446
63017000,PH060000000,Region VI,PH063000000,Iloilo,PH063017000,Dueñas,11.056,122.586,92085371.55,50506.748
63004000,PH060000000,Region VI,PH063000000,Iloilo,PH063004000,Badiangan,10.991,122.531,64088829.09,42797.616
63021000,PH060000000,Region VI,PH063000000,Iloilo,PH063021000,Igbaras,10.754,122.242,131544034.0,57266.358
63022000,PH060000000,Region VI,PH063000000,Iloilo,PH063022000,Iloilo City,10.723,122.555,72684124.63,57949.242
63023000,PH060000000,Region VI,PH063000000,Iloilo,PH063023000,Janiuay,10.996,122.42,182854713.2,73239.662
63025000,PH060000000,Region VI,PH063000000,Iloilo,PH063025000,Lambunao,11.109,122.39,405665734.8,104496.322
63026000,PH060000000,Region VI,PH063000000,Iloilo,PH063026000,Leganes,10.79,122.599,31540847.01,36882.746
